playlist_uri,owner,streams,stream30s,dau,wau,mau,mau_previous_month,mau_both_months,users,skippers,owner_country,n_tracks,n_local_tracks,n_artists,n_albums,monthly_stream30s,monthly_owner_stream30s,token_1,token_2,token_3,genre_1,genre_2,genre_3,mood_1,mood_2,mood_3,trending,hot,rising,skip,change_rate,rank,tier
spotify:user:6987037f34b5cee787a1a5e8de9b2689:playlist:2oSAB15ngVoltjpBhcYO5x,6987037f34b5cee787a1a5e8de9b2689,23291,12508,1738,9262,21677,15780,3403,52805,1837,US,150,0,73,72,276096,23,dancefloor,updated,duke,Dance & House,Electronica,Pop,Excited,Aggressive,Energizing,0.0801771462840799,0.42727314665313465,0.5787169287449608,0.034788372313227914,0,192,Top 101-500
spotify:user:80d8ea87cb6a092caede80fdbfc05c6d:playlist:7rVRWqwddCG8vcJAkQVPpb,80d8ea87cb6a092caede80fdbfc05c6d,9433,5131,649,2677,9287,4257,1784,14338,342,US,40,0,37,39,204829,41,,NA,NA,Pop,Indie Rock,Alternative,Excited,Energizing,Yearning,0.06988263163561968,0.2882523958221169,0.6856910809214413,0.023852699121216347,0,240,Top 101-500
spotify:user:6987037f34b5cee787a1a5e8de9b2689:playlist:4V2r7rQqLcuPNTaF1yWBcr,6987037f34b5cee787a1a5e8de9b2689,6450,3779,413,3101,9955,12663,2726,29326,445,US,184,0,89,88,162544,34,music,know,banks,Alternative,Indie Rock,Pop,Defiant,Excited,Yearning,0.041486690105474636,0.3115017579105977,0.4401361747280927,0.015174248107481416,0,267,Top 101-500
spotify:user:spotify:playlist:0dBTRmxyfCYFY483cve71c,spotify,17862,10978,1256,7002,19405,16058,2979,42368,772,US,56,0,47,52,315257,0,pop,punk,powerhouses,Punk,Alternative,Religious,Empowering,Urgent,Excited,0.06472558618912651,0.3608348363823757,0.5471900290443561,0.01822129909365559,0,177,Top 101-500
spotify:user:644b8337cdde0b37fe84f0cca7b9cf9d:playlist:5BmsNN8WX40KZOQXBeaTB0,644b8337cdde0b37fe84f0cca7b9cf9d,2297,1430,78,323,827,790,255,1694,39,US,1059,1,513,717,47802,451,best,hard,rock,Metal,Alternative,Rock,Defiant,Urgent,Aggressive,0.094316807738815,0.3905683192261185,0.5114409400123686,0.023022432113341203,9.442870632672333e-4,478,Top 101-500
spotify:user:90cb3b7a1288d043240a505b8e2c8a9a:playlist:39TC6zoR5xjfAR12LsxLO1,90cb3b7a1288d043240a505b8e2c8a9a,4703,3063,235,1205,2746,2466,858,4732,88,US,113,0,107,91,95141,0,nashville,tv,show,Country & Folk,Soundtrack,Rock,Gritty,Yearning,Empowering,0.08557902403495994,0.43882010196649673,0.5268610897927859,0.018596787827557058,0,346,Top 101-500
spotify:user:spotify:playlist:3qu74M0PqlkSV76f98aqTd,spotify,152867,79166,12829,74191,258400,207825,44099,578269,13038,US,100,0,100,100,2514937,0,top,rock,tracks,Alternative,Punk,Indie Rock,Defiant,Urgent,Yearning,0.049647832817337464,0.2871168730650155,0.5542388331814039,0.022546600284642615,0,33,Top 100
spotify:user:f7cfc44159ccd3520449dd0afe2d9186:playlist:2iH04P3VVNdPfspKdibONM,f7cfc44159ccd3520449dd0afe2d9186,16495,10575,1042,4586,9844,4484,777,17232,609,US,122,1,88,103,170365,86,upbeat,country,NA,Country & Folk,Rock,Pop,Rowdy,Upbeat,Yearning,0.10585127996749288,0.4658675335229581,0.6870463428252372,0.03534122562674095,0.00819672131147541,257,Top 101-500
spotify:user:spotify:playlist:3UnBE284cPcMwL5oVVdhAp,spotify,60417,36150,5257,21875,67206,60371,7593,206484,5788,US,128,0,110,122,691102,3,hipster,house,party,Dance & House,Indie Rock,Electronica,Excited,Energizing,Aggressive,0.07822218254322531,0.3254917715680148,0.5267877438723281,0.028031227601170067,0,109,Top 101-500
spotify:user:spotify:playlist:1oTVoAzl0uw6tcmPxznwSy,spotify,4742,4008,365,1704,4827,3660,284,13863,341,US,55,0,52,46,71356,0,dinner,chill,NA,Dance & House,Electronica,Pop,Sensual,Brooding,Melancholy,0.07561632483944479,0.35301429459291483,0.568752209261223,0.024597850393132798,0,388,Top 101-500
spotify:user:spotify:playlist:4mBnWZjnIdwyE9FqpSuwbP,spotify,6005,3618,421,2685,9466,7949,1297,25036,354,US,110,0,105,106,132622,2,urban,poet,NA,Rap,Dance & House,Electronica,Cool,Defiant,Sensual,0.04447496302556518,0.28364673568561166,0.5435544071202986,0.014139638919955264,0,293,Top 101-500
spotify:user:5c6f0a9ad4fe157a582add874d10a15f:playlist:3AJl11DQvFo2w2VvcV3kqx,5c6f0a9ad4fe157a582add874d10a15f,2712,1793,230,1276,4379,3057,644,9036,175,US,76,0,73,75,53825,39,best,indie,music,Alternative,Indie Rock,Rock,Yearning,Empowering,Brooding,0.05252340717058689,0.2913907284768212,0.5888918773534159,0.01936697653829128,0,454,Top 101-500
spotify:user:a19ebea5b5c28f3eff7f45167f7f3b1c:playlist:5x0EX4CAtXzIE1ohwXIBID,a19ebea5b5c28f3eff7f45167f7f3b1c,25775,13615,1563,6915,21200,19249,4211,50843,1219,US,226,0,202,212,382604,1,electronic,rage,music,Dance & House,Electronica,Pop,Aggressive,Excited,Defiant,0.07372641509433962,0.3261792452830189,0.5241167890429924,0.02397576854237555,0,156,Top 101-500
spotify:user:spotify:playlist:1ZlYbJOdgIXQ3uegI4siME,spotify,137371,91415,10614,45920,133820,114905,28035,272460,5726,US,40,0,38,38,2713783,5,wild,country,NA,Country & Folk,Spoken & Audio,Pop,Upbeat,Yearning,Empowering,0.07931549843072784,0.34314751158272305,0.5380239220022113,0.021015928943698158,0,29,Top 100
spotify:user:02973c2f1e900d0217b6946aea017304:playlist:2byfmFqfD1GBd4wOqOae4S,02973c2f1e900d0217b6946aea017304,2698,1944,112,483,1396,1336,270,3112,50,US,169,0,134,143,65345,56,classic,love,songs,Pop,R&B,Rock,Empowering,Romantic,Sophisticated,0.08022922636103152,0.3459885386819484,0.5109809663250366,0.016066838046272493,0,406,Top 101-500
spotify:user:5ccffa50978387bb63f3c4754ad7fe53:playlist:7pY62wjrNDRPjbWfjJpQ9A,5ccffa50978387bb63f3c4754ad7fe53,42452,30660,4421,20841,63418,111299,30822,155004,1429,US,12,0,12,12,1182905,0,soundtrack,NA,NA,Rock,R&B,Punk,Upbeat,Lively,Urgent,0.06971206912863856,0.3286290958402977,0.36297555475425974,0.009219116926014813,0,72,Top 100
spotify:user:e1506c13857bec73ecef1ecb26efae78:playlist:4I0Y2uhGZDZdbk0h9UVhaA,e1506c13857bec73ecef1ecb26efae78,10819,4070,397,2132,5366,4109,671,11624,288,US,629,12,456,484,101232,44,,NA,NA,R&B,Rap,Pop,Sensual,Energizing,Cool,0.07398434588147595,0.3973164368244502,0.5663324538258575,0.02477632484514797,0.019077901430842606,335,Top 101-500
spotify:user:16fc29e8d9b310da7ab01ee5a67a8b36:playlist:2ydjCQ1eQFggsLnzmBDKGf,16fc29e8d9b310da7ab01ee5a67a8b36,18811,9634,853,3476,7904,7332,3176,13248,391,US,154,0,109,127,265172,51,playlist,NA,NA,Rock,Metal,Soundtrack,Rowdy,Excited,Brooding,0.10792004048582995,0.4397773279352227,0.5187713310580204,0.029513888888888888,0,195,Top 101-500
spotify:user:ea177827495b68f45e3d255e38c4132a:playlist:6fzTT2P7POQYYmDtcwcnZD,ea177827495b68f45e3d255e38c4132a,5567,2457,360,2331,6776,5710,886,19572,390,US,95,0,89,91,71836,114,,NA,NA,Dance & House,Electronica,Indie Rock,Excited,Defiant,Energizing,0.053128689492325853,0.3440082644628099,0.5426878103475893,0.019926425505824647,0,386,Top 101-500
spotify:user:4af0db8cfb9bf445e3e26e6e3da16710:playlist:16UpeQf789oLnei1uGTEhr,4af0db8cfb9bf445e3e26e6e3da16710,1645,1509,58,295,957,787,208,1903,22,US,918,0,345,394,44028,27,hipster,coffee,shop,Indie Rock,Alternative,Pop,Melancholy,Yearning,Brooding,0.06060606060606061,0.30825496342737724,0.5487385321100917,0.011560693641618497,0,499,Top 101-500
spotify:user:f96518b0da60f2f7366357b042c3838c:playlist:2tWWaAKlh8vLF6jtYS3KpH,f96518b0da60f2f7366357b042c3838c,42686,15349,2377,15223,33071,21356,4429,74135,2306,US,602,0,239,250,374831,48,beast,mode,workout,Rap,Metal,Alternative,Defiant,Cool,Energizing,0.071875661455656,0.46031266063923076,0.6076212174104764,0.031105415795508195,0,160,Top 101-500
spotify:user:e60d19313a8df36c7e6cf59e259e0d66:playlist:3C64V048fGyQfCjmu9TIGA,e60d19313a8df36c7e6cf59e259e0d66,69926,26619,3351,16057,49660,43561,6298,103043,2359,US,218,0,178,199,693128,0,smash,NA,NA,Pop,Alternative,Rock,Energizing,Excited,Defiant,0.06747885622231171,0.3233387031816351,0.5327125862198432,0.02289335520122667,0,108,Top 101-500
spotify:user:e8e5736fb79c30fdac5c51bdf3c7871c:playlist:78NNe9mWfoh2AJ10WFZv8U,e8e5736fb79c30fdac5c51bdf3c7871c,2443,2131,151,789,2352,2013,295,5256,80,US,101,0,81,77,64669,18,smooth,jazz,variety,Jazz,R&B,Dance & House,Sensual,Cool,Sophisticated,0.06420068027210885,0.3354591836734694,0.5388316151202749,0.015220700152207,0,410,Top 101-500
spotify:user:1b1e10e4cdc0c7da1280d2a34e895f06:playlist:6AvLNaeJ7qeF1Ur1kNoiXT,1b1e10e4cdc0c7da1280d2a34e895f06,21588,9845,1691,4525,6177,2266,829,10125,1590,US,226,0,187,197,88106,50,diplo,friends,radio,Dance & House,Electronica,Rap,Aggressive,Defiant,Energizing,0.27375748745345635,0.7325562570827262,0.7316119862608078,0.15703703703703703,0,354,Top 101-500
spotify:user:68ef230feb7010e62daa593da196ea2f:playlist:2jzir7QglohW9AyUlp1IRw,68ef230feb7010e62daa593da196ea2f,1659,1367,109,694,1711,1465,587,2897,33,US,94,0,47,52,57787,10,hymns,hipsters,NA,Religious,Indie Rock,Country & Folk,Empowering,Yearning,Sentimental,0.06370543541788427,0.40561075394506135,0.538727959697733,0.011391094235415948,0,445,Top 101-500
spotify:user:spotify:playlist:0186RkeoJsHWEQy0ssDAus,spotify,27708,18963,2104,16331,55971,58104,8175,131809,1369,US,70,0,67,68,843188,1,wake,happy,NA,Pop,Indie Rock,Electronica,Excited,Yearning,Defiant,0.03759089528505834,0.2917760983366386,0.4906508875739645,0.010386240696765775,0,94,Top 100
spotify:user:spotify:playlist:2ujjMpFriZ2nayLmrD1Jgl,spotify,135929,115674,11212,86911,265016,240448,50224,625116,6844,US,91,0,54,83,5424456,6,deep,focus,NA,Indie Rock,Electronica,Alternative,Melancholy,Yearning,Romantic,0.04230687958462885,0.3279462372083195,0.5243024231201431,0.010948367982902373,0,12,Top 100
spotify:user:b3935682a2424cf36fdb7f29b6a8aedf:playlist:2NL48BDD8s3OL1t8ExAGdr,b3935682a2424cf36fdb7f29b6a8aedf,5108,2907,177,731,2260,1954,381,4295,75,US,255,0,99,128,61935,7,corridos,alterados,NA,Latin,Pop,Other,Lively,Romantic,Cool,0.07831858407079646,0.3234513274336283,0.5363075462743236,0.017462165308498253,0,423,Top 101-500
spotify:user:34154e8cd2e672611afb3493113f74fc:playlist:2gWvq0f2tc73rAhHz1MhX0,34154e8cd2e672611afb3493113f74fc,3888,2758,211,1033,3132,2481,554,5979,76,US,75,0,46,16,85990,0,maroon,NA,NA,Pop,Rock,Alternative,Yearning,Excited,Defiant,0.06736909323116219,0.32982120051085567,0.5579903794762159,0.012711155711657467,0,359,Top 101-500
spotify:user:beb26508837ef53a4048c3cba51dbeb6:playlist:6AkGB1DtlYpyYm2QdH9uHB,beb26508837ef53a4048c3cba51dbeb6,3185,1412,189,885,2511,2287,654,6041,163,US,522,0,230,245,48626,20,deep,house,tech,Dance & House,Electronica,Pop,Energizing,Aggressive,Excited,0.07526881720430108,0.35244922341696533,0.5233430596081701,0.0269822877007118,0,473,Top 101-500
spotify:user:27171fb35f76085a1636eec0567bce64:playlist:0dZ6X4lEBOHBgQwRtg1cwP,27171fb35f76085a1636eec0567bce64,2890,1776,136,662,1847,1748,476,3546,60,US,192,0,154,166,64069,206,new,country,NA,Country & Folk,Pop,Spoken & Audio,Upbeat,Empowering,Yearning,0.07363291824580401,0.35841905793178125,0.513769123783032,0.01692047377326565,0,412,Top 101-500
spotify:user:bdab36c0e3f54061edc3c220d92e978e:playlist:7BDa7IEEEbYA1wqz2aR05u,bdab36c0e3f54061edc3c220d92e978e,4291,1954,416,2404,6611,4505,889,15542,414,US,40,0,20,20,49453,1,locker,room,NA,Rap,Metal,Alternative,Defiant,Energizing,Cool,0.06292542731810619,0.36363636363636365,0.5947283195394026,0.026637498391455412,0,470,Top 101-500
spotify:user:spotify:playlist:06htPF0FOH8GRhnd6V0McB,spotify,2126,1384,204,1650,6987,10211,793,27462,212,US,34,0,18,22,61016,0,meditate,sounds,nature,New Age,Alternative,Electronica,Other,Peaceful,Sensual,0.029197080291970802,0.23615285530270502,0.4062681707175253,0.007719758211346588,0,429,Top 101-500
spotify:user:spotify:playlist:3xNptuWRxxBb4bb3PEP6rS,spotify,25697,20315,2115,15732,58623,54580,8882,141689,1369,US,424,0,105,106,868527,10,pulse,americana,NA,Country & Folk,Rock,Indie Rock,Yearning,Empowering,Gritty,0.036077989867458166,0.2683588352694335,0.5178573006015742,0.009662006224901015,0,93,Top 100
spotify:user:spotify:playlist:4pL5hEMRD63jlStG3Mj9Lw,spotify,10052,7996,775,4661,12311,1204,303,16333,323,US,53,0,49,46,222355,1,stomp,holler,NA,Indie Rock,Alternative,Rock,Upbeat,Yearning,Empowering,0.0629518316952319,0.3786045000406141,0.910913799482057,0.019775913794159064,0,221,Top 101-500
spotify:user:spotify:playlist:7uDoSz5VxK5lbXgj7tBMG9,spotify,236234,131955,15707,56234,204848,233325,37863,547574,9602,US,41,0,41,41,2571478,0,night,NA,NA,Pop,Rap,R&B,Excited,Energizing,Defiant,0.07667636491447317,0.27451573849878935,0.4675048439771506,0.017535529444422125,0,32,Top 100
spotify:user:spotify:playlist:35OqDBYk7Fx0szRkZJ9zdk,spotify,23668,15833,1579,11869,43939,51879,7097,115535,935,US,59,0,46,56,606030,4,love,rock,NA,Alternative,Metal,Rock,Urgent,Defiant,Rowdy,0.03593618425544505,0.2701244907712966,0.45856728380888767,0.00809278573592418,0,115,Top 101-500
spotify:user:9fe04aabaa2534b13e89a9d31ac3e77d:playlist:1RyeIbyFeIJVnNzlGr5KkR,9fe04aabaa2534b13e89a9d31ac3e77d,69235,31322,3069,17243,64093,70976,9313,158254,2184,US,437,11,306,340,1193203,13,baby,NA,NA,Pop,Rock,Alternative,Excited,Energizing,Urgent,0.04788354422479834,0.2690309394161609,0.47452043029858815,0.013800599036991166,0.02517162471395881,71,Top 100
spotify:user:spotify:playlist:4csYv6Cm7OI6VHJ1U7nJXz,spotify,5217,2705,605,3592,19218,22954,1888,70690,716,US,58,0,52,54,108017,0,rave,night,NA,Electronica,Dance & House,Reggae,Aggressive,Excited,Energizing,0.03148090331980435,0.18690810698303673,0.45570520724651425,0.010128731079360588,0,322,Top 101-500
spotify:user:spotify:playlist:71pH8WvtUYjaVYzBm6HM2D,spotify,10297,6903,841,4442,20503,17950,2321,51664,481,US,33,0,32,33,228230,0,tailgate,party,NA,Country & Folk,Rock,Pop,Upbeat,Rowdy,Yearning,0.04101838755304102,0.21665122177242355,0.5331963695940499,0.009310157943635801,0,217,Top 101-500
spotify:user:spotify:playlist:7iiRP3LZPuuoE4dBWWufkw,spotify,55528,31100,3528,20533,63392,60572,8264,142251,2190,US,60,0,55,56,926224,0,bring,back,NA,Alternative,Rock,Punk,Empowering,Rowdy,Defiant,0.05565371024734982,0.3239052246340232,0.5113742699493401,0.015395322352742687,0,87,Top 100
spotify:user:spotify:playlist:68zIbo6XemOzCkpkSsc8uD,spotify,4901,2879,394,2538,9287,11060,1159,28189,383,US,104,0,52,52,103899,1,genuine,NA,NA,R&B,Rap,Reggae,Sensual,Energizing,Cool,0.042424895014536446,0.27328523742866373,0.45643092347766256,0.013586860122742914,0,332,Top 101-500
spotify:user:spotify:playlist:7DNZwRWWzejnfpiZyJtL2P,spotify,7921,5455,727,4341,14718,21306,2008,47724,570,US,30,0,30,29,162858,1,country,drive,NA,Country & Folk,Spoken & Audio,Pop,Upbeat,Rowdy,Yearning,0.04939529827422204,0.2949449653485528,0.40856095936042636,0.011943676137792306,0,266,Top 101-500
spotify:user:spotify:playlist:445ES7sgFV8zJHebmbUW0L,spotify,142001,76650,10967,36923,93274,52154,11610,179082,8096,US,78,0,62,71,1243427,4,teen,NA,NA,Pop,Children's,Country & Folk,Excited,Sensual,Yearning,0.11757831764478847,0.39585522224842934,0.6413758010836977,0.045208340313376,0,69,Top 100
spotify:user:spotify:playlist:7r3RldkEron0dbIi0YQEkm,spotify,67511,54039,5319,33774,85834,48624,6377,181648,3679,US,79,0,72,76,1166224,2,happy,home,NA,Indie Rock,Alternative,Pop,Upbeat,Yearning,Defiant,0.06196845073047976,0.3934804389868817,0.6383703461303901,0.020253457235972872,0,73,Top 100
spotify:user:spotify:playlist:444MDFpUraOidJU5nTYI6n,spotify,209535,120858,13322,62398,190296,168663,29145,437494,9252,US,104,0,102,101,2694381,11,wild,free,NA,Dance & House,Pop,Indie Rock,Energizing,Excited,Yearning,0.07000672636313952,0.32789969310968176,0.5301329678319808,0.02114771859728362,0,30,Top 100
spotify:user:spotify:playlist:2YoVrFsJPvunjHQYfM12cP,spotify,81179,54815,5619,40859,133639,162542,31865,371750,3313,US,50,0,45,49,2488194,1,hot,alternative,NA,Indie Rock,Alternative,Rock,Urgent,Defiant,Brooding,0.04204610929444249,0.3057415874108606,0.45120720100208994,0.008911903160726294,0,34,Top 100
spotify:user:spotify:playlist:0lbtgFu3JNKX77J5YOpW7n,spotify,40617,25657,3126,19680,53141,74106,10021,162642,2754,US,53,0,50,53,796754,1,rock,world,NA,Alternative,Metal,Rock,Urgent,Defiant,Aggressive,0.0588246363448185,0.37033552247793605,0.4176208476427735,0.01693289556203195,0,99,Top 100
spotify:user:spotify:playlist:570tVSLPdLnRU0z0bqd8Wk,spotify,38459,31072,2512,13432,44606,41993,6563,96567,1110,US,71,0,71,71,821959,2,women,jazz,NA,Jazz,Pop,R&B,Sophisticated,Romantic,Sentimental,0.05631529390664933,0.30112540913778413,0.5150867792930635,0.011494609959924199,0,95,Top 100
spotify:user:spotify:playlist:6OzKk3EjMczg2gvrQT81OO,spotify,7167,3784,495,2921,15164,13419,1932,39414,424,US,84,0,76,74,151463,0,ill,lyricist,NA,Rap,R&B,Alternative,Defiant,Cool,Sensual,0.03264310208388288,0.19262727512529676,0.5305251373193857,0.010757598822753336,0,275,Top 101-500
spotify:user:0dd8a0b6d017c880d3e33a8ac4d90793:playlist:1xY6msLHX1W34EzB0UkkbU,0dd8a0b6d017c880d3e33a8ac4d90793,39704,23501,3489,17243,53098,91400,28052,125359,1319,US,21,0,13,13,924185,0,guardians,awesome,mix,Soundtrack,Rock,R&B,Serious,Peaceful,Romantic,0.06570868959282836,0.3247391615503409,0.3674652936372822,0.010521781443693711,0,89,Top 100
spotify:user:spotify:playlist:1Gmt8tPWrRNyNjwCDsuEtk,spotify,12700,8425,1062,6502,26971,47551,5141,107145,919,US,22,0,22,22,341779,0,power,walk,NA,Pop,Dance & House,Electronica,Excited,Yearning,Brooding,0.03937562567201809,0.24107374587519928,0.3619199699417622,0.00857716179009753,0,170,Top 101-500
spotify:user:375fda7b52f06916994449c73e45e133:playlist:6bUIofrj5PWNIeb67DbUqf,375fda7b52f06916994449c73e45e133,1921,1208,102,703,1908,1626,418,4536,94,US,2646,12,1800,2206,51999,94,work,NA,NA,Indie Rock,Alternative,Electronica,Excited,Yearning,Urgent,0.05345911949685535,0.36844863731656186,0.5398981324278438,0.02072310405643739,0.0045351473922902496,462,Top 101-500
spotify:user:768d238ec9234aec988e58a9f5718782:playlist:64CqgONJ4PD1YBaWvHmH1w,768d238ec9234aec988e58a9f5718782,6351,4090,159,564,1168,2015,806,3056,49,US,378,0,279,302,129419,177,,NA,NA,Pop,Rap,Alternative,Excited,Urgent,Empowering,0.13613013698630136,0.4828767123287671,0.3669494187873076,0.016034031413612565,0,295,Top 101-500
spotify:user:spotify:playlist:0nM0EbLU4gnLpzbBwvtkyi,spotify,5110,3957,459,2388,9440,10149,1145,28674,346,US,33,0,33,33,105922,0,funked,NA,NA,Jazz,R&B,Pop,Energizing,Rowdy,Yearning,0.0486228813559322,0.25296610169491524,0.48190310888764104,0.012066680616586455,0,327,Top 101-500
spotify:user:spotify:playlist:2VLmtGBcFvkkhT33CW6NJa,spotify,58050,32808,4179,23944,77969,65428,11120,191453,3239,US,106,0,53,53,974851,0,hiit,NA,NA,Pop,Electronica,Indie Rock,Excited,Yearning,Defiant,0.05359822493555131,0.30709641011171107,0.5437282509396989,0.016917990316161147,0,82,Top 100
spotify:user:a3af81d1bc04459ece900358e701fe5b:playlist:5y9DgfePcG990tl7TA8Zbl,a3af81d1bc04459ece900358e701fe5b,11459,1585,218,964,2341,2292,1081,4794,246,US,6658,2,2177,2806,46768,12,maximal,house,music,Dance & House,Electronica,Pop,Excited,Aggressive,Energizing,0.09312259718069202,0.41178983340452796,0.505288150226635,0.051314142678347933,3.0039050765995795e-4,491,Top 101-500
spotify:user:spotify:playlist:3kjNcwrUClSp1Iatukq3TC,spotify,79529,64096,6615,31030,99271,101603,25502,244888,3971,US,58,0,57,57,1818648,0,lounge,soft,house,Dance & House,Electronica,Pop,Sensual,Aggressive,Excited,0.06663577479827945,0.3125786987136223,0.49419536624948973,0.016215576100094737,0,52,Top 100
spotify:user:286465cb65e6438feec5318e9d9af25e:playlist:7BzeQFOrnwpv1MKswRhjDl,286465cb65e6438feec5318e9d9af25e,3405,2121,156,959,2859,2506,446,6194,102,US,171,0,95,107,73151,156,best,epic,movie,Soundtrack,Classical,Pop,Romantic,Serious,Peaceful,0.05456453305351522,0.335431969220007,0.5328984156570363,0.01646754924120116,0,382,Top 101-500
spotify:user:a5add6d0d5fbebb01abb2fbe7e47208d:playlist:5ELFqIEIGDt9qkd96WgdMq,a5add6d0d5fbebb01abb2fbe7e47208d,2285,1182,136,682,3492,2631,363,6852,86,US,126,0,118,115,54705,0,great,metal,covers,Metal,Rock,Punk,Defiant,Aggressive,Urgent,0.038946162657502864,0.19530355097365407,0.5703086722195002,0.012551079976649154,0,453,Top 101-500
spotify:user:e7b81f7114fe696a958a67c78681abb6:playlist:4m2hgFlI5hQk85rwD3Pfvf,e7b81f7114fe696a958a67c78681abb6,25820,19352,1488,9590,34259,58864,7504,119999,1037,US,135,0,113,125,773157,0,upbeat,summer,sun,Indie Rock,Alternative,Electronica,Excited,Yearning,Brooding,0.0434338422020491,0.2799264426865933,0.36788978018319857,0.008641738681155677,0,100,Top 100
spotify:user:spotify:playlist:4ldNPWkhPThHdq0FSxB0EZ,spotify,93578,36733,6980,46949,146925,75036,13181,329944,8162,US,52,0,48,50,1125764,0,viral,global,NA,Pop,Dance & House,Alternative,Yearning,Sensual,Excited,0.047507231580738475,0.319543985026374,0.661940611188452,0.024737531217418715,0,76,Top 100
spotify:user:spotify:playlist:0CoQk8bVPF1famEAZ5BYE4,spotify,110350,54754,6925,39336,126667,116667,34789,277871,4653,US,54,0,49,53,2187782,6,viral,us,NA,Indie Rock,Pop,Dance & House,Yearning,Sensual,Energizing,0.05467090876076642,0.31054655119328634,0.5205478889098935,0.016745180317485453,0,45,Top 100
spotify:user:4a3da3b32c76dbaf60cec9cbd0411b7e:playlist:1gh2KfMBNwJO2jHpjTqySC,4a3da3b32c76dbaf60cec9cbd0411b7e,5306,1901,166,705,2287,2142,384,4695,96,US,426,1,270,258,51119,23,early,NA,NA,Pop,Rap,R&B,Energizing,Defiant,Sensual,0.07258417140358549,0.30826410144293837,0.516369383608038,0.020447284345047924,0.002347417840375587,464,Top 101-500
spotify:user:spotify:playlist:2fHW7bMt4ZrqxhTgkO5VUY,spotify,6592,4574,368,1919,6372,9108,1477,17738,214,US,68,0,63,67,144262,0,dive,bar,essentials,Alternative,Indie Rock,Rock,Urgent,Rowdy,Brooding,0.05775266792215945,0.30116133082234775,0.4116279069767442,0.012064494306009697,0,280,Top 101-500
spotify:user:spotify:playlist:3jtuOxsrTRAWvPPLvlW1VR,spotify,109304,61132,9051,55326,196227,181446,42534,478982,9976,US,100,0,100,100,2119701,0,top,alternative,tracks,Alternative,Indie Rock,Rock,Defiant,Yearning,Empowering,0.046125150973107674,0.2819489672675014,0.519568515620656,0.020827505000187898,0,47,Top 100
spotify:user:spotify:playlist:3J3mTk0N0NzDOFgnp67Z75,spotify,39625,26529,3049,20632,73486,67675,8857,173314,2054,US,398,0,98,76,1042614,1,classical,essentials,NA,Classical,Other,Jazz,Serious,Tender,Stirring,0.041490896225131316,0.2807609612715347,0.5205828805406593,0.011851321878209493,0,80,Top 100
spotify:user:spotify:playlist:5ILSWr90l2Bgk89xuhsysy,spotify,84413,44710,6624,26425,104159,96267,16249,289663,6719,US,100,0,97,98,1155973,4,,NA,NA,Dance & House,Pop,Electronica,Excited,Sensual,Aggressive,0.06359508059793201,0.25369867222227555,0.5196880644227795,0.023195920776902815,0,74,Top 100
spotify:user:4a4041aa4555ae2a93507264898b40c2:playlist:0rmxqVGbsBjP5oiFAyFnY3,4a4041aa4555ae2a93507264898b40c2,28401,8780,1145,4791,9791,4535,590,21500,1282,US,872,0,655,647,94367,180,,NA,NA,Pop,Rap,R&B,Defiant,Energizing,Excited,0.116944132366459,0.48932693289755896,0.6834426916096608,0.05962790697674419,0,347,Top 101-500
spotify:user:6f56a33fa8d5040322833f7afc6ac37f:playlist:3TTNrYOYbQ9S9GIK4LsajR,6f56a33fa8d5040322833f7afc6ac37f,46715,13496,1501,7602,19765,14686,2433,39646,1188,US,385,0,320,308,298058,15,totally,NA,NA,Pop,Rap,R&B,Energizing,Defiant,Sensual,0.07594232228687073,0.38461927649886163,0.5737133900322197,0.029965191948746406,0,184,Top 101-500
spotify:user:dce56e243d857fcaab3cc50e34bf80d4:playlist:1oDVC1pQPQ1N9ptVG1JACJ,dce56e243d857fcaab3cc50e34bf80d4,5082,1871,351,2223,6692,4762,459,14980,349,US,115,0,80,40,48033,2,musical,theatre,NA,Soundtrack,Children's,Easy Listening,Lively,Easygoing,Empowering,0.05245068738792588,0.3321876867901972,0.5842500436528724,0.0232977303070761,0,476,Top 101-500
spotify:user:55f55e7732607b39277b424bff9527f5:playlist:4xJYS5sZE4FhRSvsbsPDwP,55f55e7732607b39277b424bff9527f5,21152,7856,745,3361,10644,10203,1581,23543,511,US,367,0,298,316,213124,7,summer,pop,NA,Pop,Alternative,Rock,Energizing,Defiant,Empowering,0.06999248402856069,0.31576475009394966,0.5105770614476903,0.02170496538249161,0,229,Top 101-500
spotify:user:spotify:playlist:75dwLdmL07hDEDWqX17QeE,spotify,54032,38876,3999,33703,117878,114051,23922,281650,2799,US,101,0,89,100,1941562,15,indie,mix,NA,Indie Rock,Alternative,Rock,Brooding,Yearning,Excited,0.033924905410678836,0.2859142503266089,0.5082503697252176,0.009937866145925794,0,50,Top 100
spotify:user:spotify:playlist:7jUICRi0t43NOjuaUhE6r6,spotify,21428,15267,1862,10970,36048,34043,4023,93294,1491,US,23,0,21,23,411247,0,look,eyes,NA,Pop,Indie Rock,Rock,Melancholy,Yearning,Empowering,0.05165335108743897,0.30431646693297826,0.5143028348860766,0.01598173515981735,0,151,Top 101-500
spotify:user:spotify:playlist:1m3oGOouItJQYdcmaEd44t,spotify,4090,1905,363,2732,11955,15587,1459,45984,499,US,44,0,44,44,92102,0,time,NA,NA,Pop,Dance & House,Electronica,Excited,Energizing,Aggressive,0.030363864491844417,0.2285236302802175,0.43406433810180817,0.01085160055671538,0,352,Top 101-500
